ShipmentID,SPID,PID,GID,Shipdate,Amount,Boxes,Order_Status,Revenue_per_box,Cost_price,Profit,Profit_Margin%,Sales_Person,Team,Product,Category,Country,Region,Cost_per_box,cancelled,,,
S00088907,SP15,P19,G4,20-Nov-24,15.75,1,Delivered,15.75,10.71,5.04,32,Dinanath Simhambhatla,Yummies,70% Dark Bites,Bites,New Zealand,APAC,5.04,0,,,
S00088911,SP15,P19,G5,12-Sep-23,10152,462,Delivered,21.97,7823.52,2328.48,22.94,Dinanath Simhambhatla,Yummies,70% Dark Bites,Bites,Australia,APAC,5.04,0,,,
S00088913,SP15,P19,G6,02-Nov-23,164.25,7,Delivered,23.46,128.97,35.28,21.48,Dinanath Simhambhatla,Yummies,70% Dark Bites,Bites,UK,Europe,5.04,0,,,
S00088919,SP15,P19,G2,18-Jan-23,7755.75,388,Delivered,19.99,5800.23,1955.52,25.21,Dinanath Simhambhatla,Yummies,70% Dark Bites,Bites,USA,Americas,5.04,0,,,
S00088932,SP15,P19,G2,16-Mar-23,2992.5,131,Delivered,22.84,2332.26,660.24,22.06,Dinanath Simhambhatla,Yummies,70% Dark Bites,Bites,USA,Americas,5.04,0,,,
S00088938,SP15,P19,G5,12-Feb-24,3660.75,175,Delivered,20.92,2778.75,882,24.09,Dinanath Simhambhatla,Yummies,70% Dark Bites,Bites,Australia,APAC,5.04,0,,,
S00088944,SP15,P15,G1,16-Jan-23,2155.5,135,Delivered,15.97,480.15,1675.35,77.72,Dinanath Simhambhatla,Yummies,Baker's Choco Chips,Bars,India,APAC,12.41,0,,,
S00088951,SP15,P15,G4,16-Sep-24,5373,384,Delivered,13.99,607.56,4765.44,88.69,Dinanath Simhambhatla,Yummies,Baker's Choco Chips,Bars,New Zealand,APAC,12.41,0,,,
S00088960,SP15,P15,G2,20-Jan-23,3471.75,248,Delivered,14,394.07,3077.68,88.65,Dinanath Simhambhatla,Yummies,Baker's Choco Chips,Bars,USA,Americas,12.41,0,,,
S00088985,SP15,P15,G1,06-Sep-23,4158,416,Delivered,10,-1004.56,5162.56,124.16,Dinanath Simhambhatla,Yummies,Baker's Choco Chips,Bars,India,APAC,12.41,0,,,
S00088986,SP15,P15,G1,15-May-23,1847.25,206,Delivered,8.97,-709.21,2556.46,138.39,Dinanath Simhambhatla,Yummies,Baker's Choco Chips,Bars,India,APAC,12.41,0,,,
S00088989,SP15,P15,G2,10-Dec-24,2911.5,324,Delivered,8.99,-1109.34,4020.84,138.1,Dinanath Simhambhatla,Yummies,Baker's Choco Chips,Bars,USA,Americas,12.41,0,,,
S00088996,SP15,P15,G5,01-Oct-24,5933.25,396,Delivered,14.98,1018.89,4914.36,82.83,Dinanath Simhambhatla,Yummies,Baker's Choco Chips,Bars,Australia,APAC,12.41,0,,,
S00088998,SP15,P15,G1,20-Jun-24,2742.75,305,Delivered,8.99,-1042.3,3785.05,138,Dinanath Simhambhatla,Yummies,Baker's Choco Chips,Bars,India,APAC,12.41,0,,,
S00089005,SP15,P15,G4,11-Dec-24,2171.25,145,Delivered,14.97,371.8,1799.45,82.88,Dinanath Simhambhatla,Yummies,Baker's Choco Chips,Bars,New Zealand,APAC,12.41,0,,,
S00089011,SP15,P15,G6,08-Mar-24,3946.5,329,Delivered,12,-136.39,4082.89,103.46,Dinanath Simhambhatla,Yummies,Baker's Choco Chips,Bars,UK,Europe,12.41,0,,,
S00089014,SP15,P11,G1,22-Nov-24,3069,279,Delivered,11,214.83,2854.17,93,Dinanath Simhambhatla,Yummies,After Nines,Bites,India,APAC,10.23,0,,,
S00089015,SP15,P11,G1,21-Nov-24,5811.75,727,Delivered,7.99,-1625.46,7437.21,127.97,Dinanath Simhambhatla,Yummies,After Nines,Bites,India,APAC,10.23,0,,,
S00089018,SP15,P11,G3,21-Dec-23,2614.5,291,Delivered,8.98,-362.43,2976.93,113.86,Dinanath Simhambhatla,Yummies,After Nines,Bites,Canada,Americas,10.23,0,,,
S00089026,SP15,P11,G1,12-Feb-24,3935.25,282,Delivered,13.95,1050.39,2884.86,73.31,Dinanath Simhambhatla,Yummies,After Nines,Bites,India,APAC,10.23,0,,,
S00089034,SP15,P11,G4,23-Dec-24,5753.25,720,Cancelled,7.99,-1612.35,7365.6,128.03,Dinanath Simhambhatla,Yummies,After Nines,Bites,New Zealand,APAC,10.23,1,,,
S00089041,SP15,P11,G1,26-Mar-24,2873.25,262,Delivered,10.97,192.99,2680.26,93.28,Dinanath Simhambhatla,Yummies,After Nines,Bites,India,APAC,10.23,0,,,
S00089047,SP15,P11,G4,01-Aug-23,5742,411,Delivered,13.97,1537.47,4204.53,73.22,Dinanath Simhambhatla,Yummies,After Nines,Bites,New Zealand,APAC,10.23,0,,,
S00089053,SP15,P11,G6,17-Jan-23,3534.75,295,Delivered,11.98,516.9,3017.85,85.38,Dinanath Simhambhatla,Yummies,After Nines,Bites,UK,Europe,10.23,0,,,
S00089078,SP15,P10,G5,15-Sep-23,4232.25,303,Delivered,13.97,1741.59,2490.66,58.85,Dinanath Simhambhatla,Yummies,Spicy Special Slims,Bites,Australia,APAC,8.22,0,,,
S00089080,SP15,P10,G5,27-Sep-23,4713.75,262,Delivered,17.99,2560.11,2153.64,45.69,Dinanath Simhambhatla,Yummies,Spicy Special Slims,Bites,Australia,APAC,8.22,0,,,
S00089091,SP15,P10,G4,17-Jan-23,5143.5,322,Delivered,15.97,2496.66,2646.84,51.46,Dinanath Simhambhatla,Yummies,Spicy Special Slims,Bites,New Zealand,APAC,8.22,0,,,
S00089118,SP15,P04,G4,12-Dec-23,5609.25,255,Delivered,22,4627.5,981.75,17.5,Dinanath Simhambhatla,Yummies,Raspberry Choco,Bars,New Zealand,APAC,3.85,0,,,
S00089130,SP15,P04,G3,22-Sep-23,5845.5,255,Delivered,22.92,4863.75,981.75,16.79,Dinanath Simhambhatla,Yummies,Raspberry Choco,Bars,Canada,Americas,3.85,0,,,
S00089132,SP15,P04,G4,29-Feb-24,1584,57,Delivered,27.79,1364.55,219.45,13.85,Dinanath Simhambhatla,Yummies,Raspberry Choco,Bars,New Zealand,APAC,3.85,0,,,
S00089135,SP15,P04,G5,17-Feb-23,6088.5,210,Delivered,28.99,5280,808.5,13.28,Dinanath Simhambhatla,Yummies,Raspberry Choco,Bars,Australia,APAC,3.85,0,,,
S00089136,SP15,P04,G5,30-Dec-24,6239.25,232,Delivered,26.89,5346.05,893.2,14.32,Dinanath Simhambhatla,Yummies,Raspberry Choco,Bars,Australia,APAC,3.85,0,,,
S00089138,SP15,P04,G1,22-Jan-24,751.5,32,Delivered,23.48,628.3,123.2,16.39,Dinanath Simhambhatla,Yummies,Raspberry Choco,Bars,India,APAC,3.85,0,,,
S00089147,SP15,P04,G4,14-Feb-25,7805.25,326,Shipped,23.94,6550.15,1255.1,16.08,Dinanath Simhambhatla,Yummies,Raspberry Choco,Bars,New Zealand,APAC,3.85,0,,,
S00089152,SP15,P04,G1,26-Dec-23,10199.25,393,Delivered,25.95,8686.2,1513.05,14.83,Dinanath Simhambhatla,Yummies,Raspberry Choco,Bars,India,APAC,3.85,0,,,
S00089153,SP15,P04,G1,25-Nov-24,1608.75,56,Delivered,28.73,1393.15,215.6,13.4,Dinanath Simhambhatla,Yummies,Raspberry Choco,Bars,India,APAC,3.85,0,,,
S00089162,SP15,P04,G5,06-Nov-23,13666.5,547,Delivered,24.98,11560.55,2105.95,15.41,Dinanath Simhambhatla,Yummies,Raspberry Choco,Bars,Australia,APAC,3.85,0,,,
S00089163,SP15,P04,G5,24-Dec-24,11333.25,436,Delivered,25.99,9654.65,1678.6,14.81,Dinanath Simhambhatla,Yummies,Raspberry Choco,Bars,Australia,APAC,3.85,0,,,
S00089174,SP15,P16,G4,25-Mar-25,285.75,13,Placed,21.98,161.34,124.41,43.54,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,New Zealand,APAC,9.57,0,,,
S00089177,SP15,P16,G5,21-Feb-25,1734.75,87,Shipped,19.94,902.16,832.59,47.99,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,Australia,APAC,9.57,0,,,
S00089180,SP15,P16,G1,06-Feb-24,7474.5,312,Delivered,23.96,4488.66,2985.84,39.95,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,India,APAC,9.57,0,,,
S00089185,SP15,P16,G2,30-Jul-24,8901,424,Delivered,20.99,4843.32,4057.68,45.59,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,USA,Americas,9.57,0,,,
S00089190,SP15,P16,G5,05-Feb-25,15543,778,Shipped,19.98,8097.54,7445.46,47.9,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,Australia,APAC,9.57,0,,,
S00089197,SP15,P16,G1,13-Feb-24,4880.25,245,Delivered,19.92,2535.6,2344.65,48.04,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,India,APAC,9.57,0,,,
S00089208,SP15,P16,G1,03-Jul-24,9722.25,361,Delivered,26.93,6267.48,3454.77,35.53,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,India,APAC,9.57,0,,,
S00089214,SP15,P16,G3,28-Feb-23,8120.25,354,Delivered,22.94,4732.47,3387.78,41.72,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,Canada,Americas,9.57,0,,,
S00089223,SP15,P16,G1,19-Jan-24,3708,149,Delivered,24.89,2282.07,1425.93,38.46,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,India,APAC,9.57,0,,,
S00089224,SP15,P16,G1,18-Dec-24,7296.75,271,Cancelled,26.93,4703.28,2593.47,35.54,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,India,APAC,9.57,1,,,
S00089227,SP15,P16,G2,06-Nov-24,627.75,26,Delivered,24.14,378.93,248.82,39.64,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,USA,Americas,9.57,0,,,
S00089228,SP15,P16,G3,25-Sep-23,4146.75,208,Delivered,19.94,2156.19,1990.56,48,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,Canada,Americas,9.57,0,,,
S00089235,SP15,P16,G6,02-Oct-23,12485.25,521,Delivered,23.96,7499.28,4985.97,39.93,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,UK,Europe,9.57,0,,,
S00089236,SP15,P16,G1,11-Oct-24,967.5,38,Delivered,25.46,603.84,363.66,37.59,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,India,APAC,9.57,0,,,
S00089247,SP15,P16,G5,05-Feb-24,13749.75,625,Delivered,22,7768.5,5981.25,43.5,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,Australia,APAC,9.57,0,,,
S00089249,SP15,P16,G6,30-Jun-23,5116.5,244,Delivered,20.97,2781.42,2335.08,45.64,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,UK,Europe,9.57,0,,,
S00089257,SP15,P16,G4,19-Dec-24,2857.5,137,Delivered,20.86,1546.41,1311.09,45.88,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,New Zealand,APAC,9.57,0,,,
S00089271,SP15,P21,G4,26-Jun-24,7645.5,425,Delivered,17.99,6234.5,1411,18.46,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,New Zealand,APAC,3.32,0,,,
S00089276,SP15,P21,G5,06-Mar-24,1532.25,96,Delivered,15.96,1213.53,318.72,20.8,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,Australia,APAC,3.32,0,,,
S00089279,SP15,P21,G1,12-Dec-23,2175.75,128,Delivered,17,1750.79,424.96,19.53,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,India,APAC,3.32,0,,,
S00089280,SP15,P21,G1,29-Dec-23,5931,349,Delivered,16.99,4772.32,1158.68,19.54,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,India,APAC,3.32,0,,,
S00089281,SP15,P21,G1,15-Jul-24,1662.75,93,Delivered,17.88,1353.99,308.76,18.57,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,India,APAC,3.32,0,,,
S00089286,SP15,P21,G4,12-May-23,10140.75,597,Delivered,16.99,8158.71,1982.04,19.55,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,New Zealand,APAC,3.32,0,,,
S00089288,SP15,P21,G5,29-Nov-23,6556.5,365,Delivered,17.96,5344.7,1211.8,18.48,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,Australia,APAC,3.32,0,,,
S00089290,SP15,P21,G5,16-Nov-23,1890,105,Delivered,18,1541.4,348.6,18.44,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,Australia,APAC,3.32,0,,,
S00089293,SP15,P21,G1,27-Jan-25,2727,130,Shipped,20.98,2295.4,431.6,15.83,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,India,APAC,3.32,0,,,
S00089319,SP15,P21,G6,16-Oct-24,8093.25,477,Delivered,16.97,6509.61,1583.64,19.57,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,UK,Europe,3.32,0,,,
S00089322,SP15,P21,G1,14-Aug-24,7413.75,323,Delivered,22.95,6341.39,1072.36,14.46,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,India,APAC,3.32,0,,,
S00089327,SP15,P21,G4,07-Jun-24,2317.5,122,Delivered,19,1912.46,405.04,17.48,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,New Zealand,APAC,3.32,0,,,
S00089329,SP15,P21,G4,15-Nov-24,2544.75,116,Delivered,21.94,2159.63,385.12,15.13,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,New Zealand,APAC,3.32,0,,,
S00089347,SP15,P05,G6,27-Dec-24,558,26,Delivered,21.46,409.28,148.72,26.65,Dinanath Simhambhatla,Yummies,Mint Chip Choco,Bars,UK,Europe,5.72,0,,,
S00089349,SP15,P05,G1,08-Jun-23,3440.25,157,Delivered,21.91,2542.21,898.04,26.1,Dinanath Simhambhatla,Yummies,Mint Chip Choco,Bars,India,APAC,5.72,0,,,
S00089350,SP15,P05,G1,06-Dec-24,4491,205,Delivered,21.91,3318.4,1172.6,26.11,Dinanath Simhambhatla,Yummies,Mint Chip Choco,Bars,India,APAC,5.72,0,,,
S00089368,SP15,P05,G3,03-Feb-23,8183.25,390,Delivered,20.98,5952.45,2230.8,27.26,Dinanath Simhambhatla,Yummies,Mint Chip Choco,Bars,Canada,Americas,5.72,0,,,
S00089369,SP15,P05,G4,19-Apr-24,5796,242,Delivered,23.95,4411.76,1384.24,23.88,Dinanath Simhambhatla,Yummies,Mint Chip Choco,Bars,New Zealand,APAC,5.72,0,,,
S00089384,SP15,P05,G4,30-Nov-23,7431.75,392,Delivered,18.96,5189.51,2242.24,30.17,Dinanath Simhambhatla,Yummies,Mint Chip Choco,Bars,New Zealand,APAC,5.72,0,,,
S00089397,SP15,P12,G4,25-Jul-24,10134,423,Delivered,23.96,8128.98,2005.02,19.79,Dinanath Simhambhatla,Yummies,Fruit & Nut Bars,Bars,New Zealand,APAC,4.74,0,,,
S00089398,SP15,P12,G4,03-Oct-24,6342.75,353,Cancelled,17.97,4669.53,1673.22,26.38,Dinanath Simhambhatla,Yummies,Fruit & Nut Bars,Bars,New Zealand,APAC,4.74,1,,,
S00089405,SP15,P12,G1,12-Jan-24,12307.5,513,Delivered,23.99,9875.88,2431.62,19.76,Dinanath Simhambhatla,Yummies,Fruit & Nut Bars,Bars,India,APAC,4.74,0,,,
S00089409,SP15,P12,G2,16-May-23,5447.25,227,Delivered,24,4371.27,1075.98,19.75,Dinanath Simhambhatla,Yummies,Fruit & Nut Bars,Bars,USA,Americas,4.74,0,,,
S00089420,SP15,P12,G1,26-Jan-24,2301.75,116,Delivered,19.84,1751.91,549.84,23.89,Dinanath Simhambhatla,Yummies,Fruit & Nut Bars,Bars,India,APAC,4.74,0,,,
S00089422,SP15,P12,G2,25-Sep-23,3944.25,172,Delivered,22.93,3128.97,815.28,20.67,Dinanath Simhambhatla,Yummies,Fruit & Nut Bars,Bars,USA,Americas,4.74,0,,,
S00089423,SP15,P12,G2,16-Feb-23,16425,657,Delivered,25,13310.82,3114.18,18.96,Dinanath Simhambhatla,Yummies,Fruit & Nut Bars,Bars,USA,Americas,4.74,0,,,
S00089439,SP15,P03,G4,28-Feb-25,1696.5,74,Shipped,22.93,1315.4,381.1,22.46,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,New Zealand,APAC,5.15,0,,,
S00089441,SP15,P03,G4,30-May-23,5955.75,284,Delivered,20.97,4493.15,1462.6,24.56,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,New Zealand,APAC,5.15,0,,,
S00089444,SP15,P03,G5,31-Dec-24,672.75,34,Delivered,19.79,497.65,175.1,26.03,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,Australia,APAC,5.15,0,,,
S00089460,SP15,P03,G1,20-Feb-23,6932.25,316,Delivered,21.94,5304.85,1627.4,23.48,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,India,APAC,5.15,0,,,
S00089461,SP15,P03,G1,15-Nov-24,1554.75,65,Delivered,23.92,1220,334.75,21.53,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,India,APAC,5.15,0,,,
S00089475,SP15,P03,G1,29-Jan-25,11983.5,631,Shipped,18.99,8733.85,3249.65,27.12,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,India,APAC,5.15,0,,,
S00089479,SP15,P03,G2,12-Apr-24,2533.5,150,Delivered,16.89,1761,772.5,30.49,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,USA,Americas,5.15,0,,,
S00089488,SP15,P03,G1,15-Oct-24,5667.75,334,Delivered,16.97,3947.65,1720.1,30.35,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,India,APAC,5.15,0,,,
S00089489,SP15,P03,G1,23-Jun-23,2092.5,117,Delivered,17.88,1489.95,602.55,28.8,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,India,APAC,5.15,0,,,
S00089490,SP15,P03,G1,28-Mar-24,6129,256,Delivered,23.94,4810.6,1318.4,21.51,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,India,APAC,5.15,0,,,
S00089496,SP15,P03,G4,21-Aug-23,2382.75,141,Delivered,16.9,1656.6,726.15,30.48,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,New Zealand,APAC,5.15,0,,,
S00089509,SP15,P03,G4,25-Jul-24,5955.75,331,Delivered,17.99,4251.1,1704.65,28.62,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,New Zealand,APAC,5.15,0,,,
S00089511,SP15,P03,G4,08-Aug-24,3935.25,197,Delivered,19.98,2920.7,1014.55,25.78,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,New Zealand,APAC,5.15,0,,,
S00089512,SP15,P03,G5,17-Jul-23,171,9,Delivered,19,124.65,46.35,27.11,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,Australia,APAC,5.15,0,,,
S00089514,SP15,P03,G5,12-Feb-24,7994.25,364,Delivered,21.96,6119.65,1874.6,23.45,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,Australia,APAC,5.15,0,,,
S00089520,SP15,P22,G2,26-Jan-24,978.75,34,Delivered,28.79,888.65,90.1,9.21,Dinanath Simhambhatla,Yummies,Peanut Butter Cubes,Bites,USA,Americas,2.65,0,,,
S00089523,SP15,P22,G4,26-Mar-25,6635.25,256,Placed,25.92,5956.85,678.4,10.22,Dinanath Simhambhatla,Yummies,Peanut Butter Cubes,Bites,New Zealand,APAC,2.65,0,,,
S00089528,SP15,P22,G5,22-Feb-23,771.75,33,Delivered,23.39,684.3,87.45,11.33,Dinanath Simhambhatla,Yummies,Peanut Butter Cubes,Bites,Australia,APAC,2.65,0,,,
S00089531,SP15,P22,G1,22-Jan-25,11155.5,430,Shipped,25.94,10016,1139.5,10.21,Dinanath Simhambhatla,Yummies,Peanut Butter Cubes,Bites,India,APAC,2.65,0,,,
S00089553,SP15,P22,G4,09-Nov-23,3944.25,152,Delivered,25.95,3541.45,402.8,10.21,Dinanath Simhambhatla,Yummies,Peanut Butter Cubes,Bites,New Zealand,APAC,2.65,0,,,
S00089555,SP15,P22,G5,30-Nov-23,2691,108,Delivered,24.92,2404.8,286.2,10.64,Dinanath Simhambhatla,Yummies,Peanut Butter Cubes,Bites,Australia,APAC,2.65,0,,,
S00089556,SP15,P22,G5,14-May-24,4268.25,165,Delivered,25.87,3831,437.25,10.24,Dinanath Simhambhatla,Yummies,Peanut Butter Cubes,Bites,Australia,APAC,2.65,0,,,
S00089565,SP15,P22,G4,13-Dec-24,477,18,Delivered,26.5,429.3,47.7,10,Dinanath Simhambhatla,Yummies,Peanut Butter Cubes,Bites,New Zealand,APAC,2.65,0,,,
S00089568,SP15,P22,G5,10-Sep-24,10050.75,359,Delivered,28,9099.4,951.35,9.47,Dinanath Simhambhatla,Yummies,Peanut Butter Cubes,Bites,Australia,APAC,2.65,0,,,
S00089571,SP15,P22,G6,08-May-23,2416.5,101,Delivered,23.93,2148.85,267.65,11.08,Dinanath Simhambhatla,Yummies,Peanut Butter Cubes,Bites,UK,Europe,2.65,0,,,
S00089579,SP15,P22,G4,07-May-24,4308.75,166,Delivered,25.96,3868.85,439.9,10.21,Dinanath Simhambhatla,Yummies,Peanut Butter Cubes,Bites,New Zealand,APAC,2.65,0,,,
S00089587,SP15,P07,G1,03-Oct-24,1991.25,118,Delivered,16.88,818.33,1172.92,58.9,Dinanath Simhambhatla,Yummies,Drinking Coco,Other,India,APAC,9.94,0,,,
S00089592,SP15,P07,G3,13-Jun-24,1752.75,104,Delivered,16.85,718.99,1033.76,58.98,Dinanath Simhambhatla,Yummies,Drinking Coco,Other,Canada,Americas,9.94,0,,,
S00089593,SP15,P07,G4,07-Oct-24,7760.25,486,Delivered,15.97,2929.41,4830.84,62.25,Dinanath Simhambhatla,Yummies,Drinking Coco,Other,New Zealand,APAC,9.94,0,,,
S00089602,SP15,P07,G1,17-Apr-23,5357.25,298,Delivered,17.98,2395.13,2962.12,55.29,Dinanath Simhambhatla,Yummies,Drinking Coco,Other,India,APAC,9.94,0,,,
S00089607,SP15,P07,G4,22-Sep-23,3226.5,216,Delivered,14.94,1079.46,2147.04,66.54,Dinanath Simhambhatla,Yummies,Drinking Coco,Other,New Zealand,APAC,9.94,0,,,
S00089625,SP15,P07,G5,24-May-23,2326.5,137,Delivered,16.98,964.72,1361.78,58.53,Dinanath Simhambhatla,Yummies,Drinking Coco,Other,Australia,APAC,9.94,0,,,
S00089627,SP15,P07,G6,16-Feb-24,8061.75,538,Delivered,14.98,2714.03,5347.72,66.33,Dinanath Simhambhatla,Yummies,Drinking Coco,Other,UK,Europe,9.94,0,,,
S00089639,SP15,P17,G5,31-Oct-23,19140.75,709,Delivered,27,13163.88,5976.87,31.23,Dinanath Simhambhatla,Yummies,Caramel Stuffed Bars,Bars,Australia,APAC,8.43,0,,,
S00089641,SP15,P17,G6,09-May-23,4423.5,185,Delivered,23.91,2863.95,1559.55,35.26,Dinanath Simhambhatla,Yummies,Caramel Stuffed Bars,Bars,UK,Europe,8.43,0,,,
S00089646,SP15,P17,G2,26-Mar-25,2871,99,Placed,29,2036.43,834.57,29.07,Dinanath Simhambhatla,Yummies,Caramel Stuffed Bars,Bars,USA,Americas,8.43,0,,,
S00089649,SP15,P17,G4,15-Dec-23,8631,332,Delivered,26,5832.24,2798.76,32.43,Dinanath Simhambhatla,Yummies,Caramel Stuffed Bars,Bars,New Zealand,APAC,8.43,0,,,
S00089650,SP15,P17,G4,08-Apr-24,4698,162,Delivered,29,3332.34,1365.66,29.07,Dinanath Simhambhatla,Yummies,Caramel Stuffed Bars,Bars,New Zealand,APAC,8.43,0,,,
S00089657,SP15,P17,G1,11-Mar-24,11394,422,Delivered,27,7836.54,3557.46,31.22,Dinanath Simhambhatla,Yummies,Caramel Stuffed Bars,Bars,India,APAC,8.43,0,,,
S00089663,SP15,P17,G4,01-Jan-25,276.75,12,Shipped,23.06,175.59,101.16,36.55,Dinanath Simhambhatla,Yummies,Caramel Stuffed Bars,Bars,New Zealand,APAC,8.43,0,,,
S00089664,SP15,P17,G4,27-Jul-23,1183.5,43,Cancelled,27.52,821.01,362.49,30.63,Dinanath Simhambhatla,Yummies,Caramel Stuffed Bars,Bars,New Zealand,APAC,8.43,1,,,
S00089696,SP15,P17,G5,16-Dec-24,6140.25,246,Cancelled,24.96,4066.47,2073.78,33.77,Dinanath Simhambhatla,Yummies,Caramel Stuffed Bars,Bars,Australia,APAC,8.43,1,,,
S00089703,SP15,P08,G2,29-Jul-24,2493,208,Delivered,11.99,885.16,1607.84,64.49,Dinanath Simhambhatla,Yummies,99% Dark & Pure,Bars,USA,Americas,7.73,0,,,
S00089704,SP15,P08,G3,20-Dec-23,882,56,Delivered,15.75,449.12,432.88,49.08,Dinanath Simhambhatla,Yummies,99% Dark & Pure,Bars,Canada,Americas,7.73,0,,,
S00089709,SP15,P08,G5,20-Aug-24,3577.5,299,Delivered,11.96,1266.23,2311.27,64.61,Dinanath Simhambhatla,Yummies,99% Dark & Pure,Bars,Australia,APAC,7.73,0,,,
S00089717,SP15,P08,G2,20-Jan-23,2252.25,251,Delivered,8.97,312.02,1940.23,86.15,Dinanath Simhambhatla,Yummies,99% Dark & Pure,Bars,USA,Americas,7.73,0,,,
S00089737,SP15,P08,G5,14-Jun-24,10064.25,1007,Delivered,9.99,2280.14,7784.11,77.34,Dinanath Simhambhatla,Yummies,99% Dark & Pure,Bars,Australia,APAC,7.73,0,,,
S00089739,SP15,P08,G6,28-Aug-24,6666.75,417,Delivered,15.99,3443.34,3223.41,48.35,Dinanath Simhambhatla,Yummies,99% Dark & Pure,Bars,UK,Europe,7.73,0,,,
S00089762,SP15,P08,G4,21-Feb-25,14710.5,981,Shipped,15,7127.37,7583.13,51.55,Dinanath Simhambhatla,Yummies,99% Dark & Pure,Bars,New Zealand,APAC,7.73,0,,,
S00089771,SP15,P08,G1,12-Sep-23,11198.25,747,Delivered,14.99,5423.94,5774.31,51.56,Dinanath Simhambhatla,Yummies,99% Dark & Pure,Bars,India,APAC,7.73,0,,,
S00089784,SP15,P13,G1,05-Apr-24,3613.5,302,Delivered,11.97,439.48,3174.02,87.84,Dinanath Simhambhatla,Yummies,85% Dark Bars,Bars,India,APAC,10.51,0,,,
S00089788,SP15,P13,G3,27-Sep-23,1113.75,102,Delivered,10.92,41.73,1072.02,96.25,Dinanath Simhambhatla,Yummies,85% Dark Bars,Bars,Canada,Americas,10.51,0,,,
S00089795,SP15,P13,G6,26-Feb-24,4646.25,775,Delivered,6,-3499,8145.25,175.31,Dinanath Simhambhatla,Yummies,85% Dark Bars,Bars,UK,Europe,10.51,0,,,
S00089799,SP15,P13,G1,25-Jul-23,6009.75,1202,Delivered,5,-6623.27,12633.02,210.21,Dinanath Simhambhatla,Yummies,85% Dark Bars,Bars,India,APAC,10.51,0,,,
S00089807,SP15,P13,G5,19-Dec-24,10671.75,1334,Delivered,8,-3348.59,14020.34,131.38,Dinanath Simhambhatla,Yummies,85% Dark Bars,Bars,Australia,APAC,10.51,0,,,
S00089809,SP15,P13,G6,16-May-23,6522.75,593,Delivered,11,290.32,6232.43,95.55,Dinanath Simhambhatla,Yummies,85% Dark Bars,Bars,UK,Europe,10.51,0,,,
S00089814,SP15,P13,G2,10-Jul-24,5370.75,672,Delivered,7.99,-1691.97,7062.72,131.5,Dinanath Simhambhatla,Yummies,85% Dark Bars,Bars,USA,Americas,10.51,0,,,
S00089818,SP15,P13,G4,14-Nov-23,713.25,90,Delivered,7.93,-232.65,945.9,132.62,Dinanath Simhambhatla,Yummies,85% Dark Bars,Bars,New Zealand,APAC,10.51,0,,,
