ShipmentID,SPID,PID,GID,Shipdate,Amount,Boxes,Order_Status,Revenue_per_box,Profit,Cost_price,Profit_Margin%,Sales_Person,Team,Product,Category,Country,Region,Cost_per_box,cancelled
S00086343,SP15,P11,G2,2023-11-09,4605.75,329,Delivered,14.0,1240.08,3365.67,26.92460511317375,Dinanath Simhambhatla,Yummies,After Nines,Bites,USA,Americas,10.23,0
S00086347,SP15,P11,G4,2025-02-17,1973.25,247,Shipped,7.99,-553.56,2526.81,-28.053211706575443,Dinanath Simhambhatla,Yummies,After Nines,Bites,New Zealand,APAC,10.23,0
S00086350,SP15,P11,G5,2023-05-18,4470.75,497,Delivered,9.0,-613.56,5084.31,-13.723871833584969,Dinanath Simhambhatla,Yummies,After Nines,Bites,Australia,APAC,10.23,0
S00086371,SP15,P11,G2,2024-07-11,7803.0,710,Delivered,10.99,539.7,7263.3,6.916570549788544,Dinanath Simhambhatla,Yummies,After Nines,Bites,USA,Americas,10.23,0
S00086376,SP15,P11,G5,2023-12-25,396.0,44,Delivered,9.0,-54.12,450.12,-13.666666666666666,Dinanath Simhambhatla,Yummies,After Nines,Bites,Australia,APAC,10.23,0
S00086383,SP15,P10,G1,2023-07-21,6237.0,367,Delivered,16.99,3220.26,3016.74,51.631553631553636,Dinanath Simhambhatla,Yummies,Spicy Special Slims,Bites,India,APAC,8.22,0
S00086391,SP15,P10,G5,2024-08-13,4664.25,292,Delivered,15.97,2264.01,2400.24,48.539636597523725,Dinanath Simhambhatla,Yummies,Spicy Special Slims,Bites,Australia,APAC,8.22,0
S00086392,SP15,P10,G5,2023-02-22,6338.25,453,Delivered,13.99,2614.59,3723.66,41.250976215832445,Dinanath Simhambhatla,Yummies,Spicy Special Slims,Bites,Australia,APAC,8.22,0
S00086403,SP15,P10,G4,2023-11-02,6140.25,473,Delivered,12.98,2252.19,3888.06,36.67912544277513,Dinanath Simhambhatla,Yummies,Spicy Special Slims,Bites,New Zealand,APAC,8.22,0
S00086415,SP15,P10,G4,2025-01-17,6417.0,357,Shipped,17.97,3482.46,2934.54,54.26928471248247,Dinanath Simhambhatla,Yummies,Spicy Special Slims,Bites,New Zealand,APAC,8.22,0
S00086423,SP15,P04,G1,2023-12-15,6225.75,250,Delivered,24.9,5263.25,962.5,84.54001525920572,Dinanath Simhambhatla,Yummies,Raspberry Choco,Bars,India,APAC,3.85,0
S00086425,SP15,P04,G1,2024-12-26,5442.75,202,Delivered,26.94,4665.05,777.7,85.71126728216434,Dinanath Simhambhatla,Yummies,Raspberry Choco,Bars,India,APAC,3.85,0
S00086427,SP15,P04,G2,2023-04-21,1298.25,45,Delivered,28.85,1125.0,173.25,86.65511265164645,Dinanath Simhambhatla,Yummies,Raspberry Choco,Bars,USA,Americas,3.85,0
S00086438,SP15,P04,G1,2023-11-21,3352.5,116,Delivered,28.9,2905.9,446.6,86.6785980611484,Dinanath Simhambhatla,Yummies,Raspberry Choco,Bars,India,APAC,3.85,0
S00086439,SP15,P04,G1,2023-04-24,7431.75,310,Delivered,23.97,6238.25,1193.5,83.94052544824571,Dinanath Simhambhatla,Yummies,Raspberry Choco,Bars,India,APAC,3.85,0
S00086449,SP15,P04,G6,2024-01-15,5622.75,225,Delivered,24.99,4756.5,866.25,84.593837535014,Dinanath Simhambhatla,Yummies,Raspberry Choco,Bars,UK,Europe,3.85,0
S00086458,SP15,P04,G4,2023-06-23,1399.5,64,Delivered,21.87,1153.1,246.4,82.3937120400143,Dinanath Simhambhatla,Yummies,Raspberry Choco,Bars,New Zealand,APAC,3.85,0
S00086471,SP15,P04,G4,2024-03-04,6043.5,252,Delivered,23.98,5073.3,970.2,83.9463886820551,Dinanath Simhambhatla,Yummies,Raspberry Choco,Bars,New Zealand,APAC,3.85,0
S00086479,SP15,P16,G1,2024-06-10,2846.25,114,Delivered,24.97,1755.27,1090.98,61.66956521739131,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,India,APAC,9.57,0
S00086484,SP15,P16,G3,2024-10-21,10163.25,391,Delivered,25.99,6421.38,3741.87,63.182348166187,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,Canada,Americas,9.57,0
S00086490,SP15,P16,G5,2023-02-22,330.75,13,Delivered,25.44,206.34,124.41,62.385487528344676,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,Australia,APAC,9.57,0
S00086493,SP15,P16,G1,2024-05-13,2295.0,115,Delivered,19.96,1194.45,1100.55,52.045751633986924,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,India,APAC,9.57,0
S00086500,SP15,P16,G4,2025-03-13,1158.75,45,Placed,25.75,728.1,430.65,62.834951456310684,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,New Zealand,APAC,9.57,0
S00086507,SP15,P16,G1,2025-03-31,6905.25,288,Cancelled,23.98,4149.09,2756.16,60.086021505376344,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,India,APAC,9.57,1
S00086519,SP15,P16,G6,2023-02-21,207.0,9,Delivered,23.0,120.87,86.13,58.39130434782609,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,UK,Europe,9.57,0
S00086520,SP15,P16,G1,2025-01-15,5800.5,277,Shipped,20.94,3149.61,2650.89,54.29893974657357,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,India,APAC,9.57,0
S00086522,SP15,P16,G1,2025-02-05,10134.0,390,Shipped,25.98,6401.7,3732.3,63.17051509769094,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,India,APAC,9.57,0
S00086525,SP15,P16,G2,2024-10-14,10201.5,444,Delivered,22.98,5952.42,4249.08,58.34847816497574,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,USA,Americas,9.57,0
S00086527,SP15,P16,G4,2025-02-14,18150.75,757,Shipped,23.98,10906.26,7244.49,60.08710383868435,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,New Zealand,APAC,9.57,0
S00086532,SP15,P16,G5,2023-05-02,1323.0,58,Delivered,22.81,767.94,555.06,58.0453514739229,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,Australia,APAC,9.57,0
S00086539,SP15,P16,G2,2024-11-21,3213.0,147,Delivered,21.86,1806.21,1406.79,56.2156862745098,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,USA,Americas,9.57,0
S00086543,SP15,P16,G4,2023-11-02,8336.25,417,Delivered,19.99,4345.56,3990.69,52.1284750337382,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,New Zealand,APAC,9.57,0
S00086547,SP15,P16,G6,2025-01-02,7490.25,300,Shipped,24.97,4619.25,2871.0,61.67017122258937,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,UK,Europe,9.57,0
S00086552,SP15,P16,G2,2024-09-11,7996.5,308,Delivered,25.96,5048.94,2947.56,63.1393734758957,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,USA,Americas,9.57,0
S00086559,SP15,P16,G5,2025-02-18,4682.25,196,Shipped,23.89,2806.53,1875.72,59.93977254525068,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,Australia,APAC,9.57,0
S00086561,SP15,P16,G6,2023-10-04,247.5,11,Cancelled,22.5,142.23,105.27,57.46666666666667,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,UK,Europe,9.57,1
S00086570,SP15,P16,G4,2024-07-29,12678.75,488,Delivered,25.98,8008.59,4670.16,63.16545400769004,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,New Zealand,APAC,9.57,0
S00086571,SP15,P16,G4,2024-10-29,8199.0,357,Delivered,22.97,4782.51,3416.49,58.33040614709111,Dinanath Simhambhatla,Yummies,Organic Choco Syrup,Other,New Zealand,APAC,9.57,0
S00086581,SP15,P21,G2,2023-07-17,13578.75,849,Delivered,15.99,10760.07,2818.68,79.24197735432202,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,USA,Americas,3.32,0
S00086583,SP15,P21,G4,2024-11-21,3030.75,179,Delivered,16.93,2436.47,594.28,80.39165223129588,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,New Zealand,APAC,3.32,0
S00086596,SP15,P21,G3,2024-03-05,3604.5,226,Delivered,15.95,2854.18,750.32,79.18379803023997,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,Canada,Americas,3.32,0
S00086598,SP15,P21,G4,2024-02-06,3492.0,184,Delivered,18.98,2881.12,610.88,82.50630011454754,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,New Zealand,APAC,3.32,0
S00086600,SP15,P21,G5,2023-07-26,20857.5,1098,Delivered,19.0,17212.14,3645.36,82.52254584681768,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,Australia,APAC,3.32,0
S00086604,SP15,P21,G1,2024-11-29,15936.75,997,Delivered,15.98,12626.71,3310.04,79.23014416364691,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,India,APAC,3.32,0
S00086607,SP15,P21,G1,2025-01-24,3953.25,209,Shipped,18.92,3259.37,693.88,82.44785935622588,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,India,APAC,3.32,0
S00086614,SP15,P21,G5,2024-11-28,8158.5,454,Delivered,17.97,6651.22,1507.28,81.52503523932096,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,Australia,APAC,3.32,0
S00086625,SP15,P21,G4,2024-07-26,12107.25,527,Delivered,22.97,10357.61,1749.64,85.54882405170457,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,New Zealand,APAC,3.32,0
S00086627,SP15,P21,G4,2024-06-20,5989.5,353,Delivered,16.97,4817.54,1171.96,80.4330912430086,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,New Zealand,APAC,3.32,0
S00086631,SP15,P21,G6,2024-11-01,4574.25,208,Delivered,21.99,3883.69,690.56,84.90331748374051,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,UK,Europe,3.32,0
S00086634,SP15,P21,G1,2024-07-25,5922.0,349,Delivered,16.97,4763.32,1158.68,80.43431273218506,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,India,APAC,3.32,0
S00086639,SP15,P21,G4,2023-09-29,4869.0,244,Delivered,19.95,4058.92,810.08,83.36249743273773,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,New Zealand,APAC,3.32,0
S00086644,SP15,P21,G5,2024-12-04,2387.25,120,Delivered,19.89,1988.85,398.4,83.31134150172794,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,Australia,APAC,3.32,0
S00086645,SP15,P21,G6,2024-12-27,7791.75,355,Delivered,21.95,6613.15,1178.6,84.87374466583245,Dinanath Simhambhatla,Yummies,Choco Coated Almonds,Bites,UK,Europe,3.32,0
S00086646,SP15,P05,G1,2024-01-08,5976.0,285,Delivered,20.97,4345.8,1630.2,72.72088353413655,Dinanath Simhambhatla,Yummies,Mint Chip Choco,Bars,India,APAC,5.72,0
S00086653,SP15,P05,G4,2023-06-01,7645.5,365,Delivered,20.95,5557.7,2087.8,72.69243345758943,Dinanath Simhambhatla,Yummies,Mint Chip Choco,Bars,New Zealand,APAC,5.72,0
S00086673,SP15,P05,G6,2024-11-01,5982.75,300,Delivered,19.94,4266.75,1716.0,71.31753792152439,Dinanath Simhambhatla,Yummies,Mint Chip Choco,Bars,UK,Europe,5.72,0
S00086677,SP15,P05,G1,2023-03-17,9139.5,457,Delivered,20.0,6525.46,2614.04,71.39843536298484,Dinanath Simhambhatla,Yummies,Mint Chip Choco,Bars,India,APAC,5.72,0
S00086678,SP15,P05,G2,2023-09-05,6183.0,282,Delivered,21.93,4569.96,1613.04,73.9116933527414,Dinanath Simhambhatla,Yummies,Mint Chip Choco,Bars,USA,Americas,5.72,0
S00086696,SP15,P05,G4,2024-08-01,10845.0,543,Delivered,19.97,7739.04,3105.96,71.36044260027663,Dinanath Simhambhatla,Yummies,Mint Chip Choco,Bars,New Zealand,APAC,5.72,0
S00086697,SP15,P05,G4,2025-02-11,8266.5,318,Shipped,26.0,6447.54,1818.96,77.99600798403193,Dinanath Simhambhatla,Yummies,Mint Chip Choco,Bars,New Zealand,APAC,5.72,0
S00086699,SP15,P05,G5,2024-08-28,10073.25,458,Delivered,21.99,7453.49,2619.76,73.99290199290199,Dinanath Simhambhatla,Yummies,Mint Chip Choco,Bars,Australia,APAC,5.72,0
S00086701,SP15,P05,G6,2024-11-11,9299.25,423,Delivered,21.98,6879.69,2419.56,73.98112751028309,Dinanath Simhambhatla,Yummies,Mint Chip Choco,Bars,UK,Europe,5.72,0
S00086707,SP15,P12,G2,2023-11-30,8214.75,343,Delivered,23.95,6588.93,1625.82,80.20852734410664,Dinanath Simhambhatla,Yummies,Fruit & Nut Bars,Bars,USA,Americas,4.74,0
S00086710,SP15,P12,G4,2024-01-02,4815.0,201,Delivered,23.96,3862.26,952.74,80.21308411214953,Dinanath Simhambhatla,Yummies,Fruit & Nut Bars,Bars,New Zealand,APAC,4.74,0
S00086715,SP15,P12,G6,2024-04-24,2157.75,120,Delivered,17.98,1588.95,568.8,73.63920750782064,Dinanath Simhambhatla,Yummies,Fruit & Nut Bars,Bars,UK,Europe,4.74,0
S00086716,SP15,P12,G1,2025-02-12,12458.25,623,Shipped,20.0,9505.23,2953.02,76.29667088074167,Dinanath Simhambhatla,Yummies,Fruit & Nut Bars,Bars,India,APAC,4.74,0
S00086722,SP15,P12,G3,2023-08-07,3449.25,165,Delivered,20.9,2667.15,782.1,77.32550554468362,Dinanath Simhambhatla,Yummies,Fruit & Nut Bars,Bars,Canada,Americas,4.74,0
S00086731,SP15,P12,G1,2023-09-20,2277.0,95,Delivered,23.97,1826.7,450.3,80.2239789196311,Dinanath Simhambhatla,Yummies,Fruit & Nut Bars,Bars,India,APAC,4.74,0
S00086734,SP15,P12,G2,2023-10-06,8246.25,330,Delivered,24.99,6682.05,1564.2,81.03137789904503,Dinanath Simhambhatla,Yummies,Fruit & Nut Bars,Bars,USA,Americas,4.74,0
S00086743,SP15,P12,G6,2023-05-11,7929.0,361,Delivered,21.96,6217.86,1711.14,78.4192205826712,Dinanath Simhambhatla,Yummies,Fruit & Nut Bars,Bars,UK,Europe,4.74,0
S00086748,SP15,P03,G2,2024-10-01,3300.75,166,Delivered,19.88,2445.85,854.9,74.09982579716731,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,USA,Americas,5.15,0
S00086759,SP15,P03,G1,2024-03-13,4968.0,276,Delivered,18.0,3546.6,1421.4,71.38888888888889,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,India,APAC,5.15,0
S00086762,SP15,P03,G2,2024-08-26,3147.75,137,Delivered,22.98,2442.2,705.55,77.58557699944404,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,USA,Americas,5.15,0
S00086774,SP15,P03,G1,2025-02-20,497.25,28,Shipped,17.76,353.05,144.2,71.00050276520865,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,India,APAC,5.15,0
S00086798,SP15,P03,G5,2023-08-02,6952.5,303,Delivered,22.95,5392.05,1560.45,77.55555555555556,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,Australia,APAC,5.15,0
S00086801,SP15,P03,G1,2024-01-18,11097.0,585,Delivered,18.97,8084.25,3012.75,72.85077047850771,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,India,APAC,5.15,0
S00086803,SP15,P03,G1,2024-12-27,5557.5,309,Cancelled,17.99,3966.15,1591.35,71.36572199730095,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,India,APAC,5.15,1
S00086807,SP15,P03,G4,2023-12-04,4331.25,217,Delivered,19.96,3213.7,1117.55,74.1979797979798,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,New Zealand,APAC,5.15,0
S00086809,SP15,P03,G4,2023-11-10,2099.25,96,Delivered,21.87,1604.85,494.4,76.44873168988924,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,New Zealand,APAC,5.15,0
S00086822,SP15,P03,G4,2025-02-05,2808.0,148,Shipped,18.97,2045.8,762.2,72.85612535612536,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,New Zealand,APAC,5.15,0
S00086826,SP15,P03,G5,2024-02-05,2457.0,123,Delivered,19.98,1823.55,633.45,74.21855921855922,Dinanath Simhambhatla,Yummies,Almond Choco,Bars,Australia,APAC,5.15,0
S00086841,SP15,P22,G6,2024-10-25,3708.0,138,Delivered,26.87,3342.3,365.7,90.13754045307444,Dinanath Simhambhatla,Yummies,Peanut Butter Cubes,Bites,UK,Europe,2.65,0
S00086852,SP15,P22,G5,2024-09-04,2864.25,99,Delivered,28.93,2601.9,262.35,90.84053417124902,Dinanath Simhambhatla,Yummies,Peanut Butter Cubes,Bites,Australia,APAC,2.65,0
S00086853,SP15,P22,G5,2025-02-13,7485.75,242,Shipped,30.93,6844.45,641.3,91.43305613999932,Dinanath Simhambhatla,Yummies,Peanut Butter Cubes,Bites,Australia,APAC,2.65,0
S00086856,SP15,P22,G1,2023-12-28,8082.0,337,Delivered,23.98,7188.95,893.05,88.95013610492452,Dinanath Simhambhatla,Yummies,Peanut Butter Cubes,Bites,India,APAC,2.65,0
S00086864,SP15,P22,G4,2024-04-23,3345.75,140,Delivered,23.9,2974.75,371.0,88.91130538743181,Dinanath Simhambhatla,Yummies,Peanut Butter Cubes,Bites,New Zealand,APAC,2.65,0
S00086866,SP15,P22,G5,2023-10-26,7852.5,281,Delivered,27.94,7107.85,744.65,90.51703279210443,Dinanath Simhambhatla,Yummies,Peanut Butter Cubes,Bites,Australia,APAC,2.65,0
S00086870,SP15,P22,G1,2023-04-28,11589.75,374,Cancelled,30.99,10598.65,991.1,91.44847818115144,Dinanath Simhambhatla,Yummies,Peanut Butter Cubes,Bites,India,APAC,2.65,1
S00086878,SP15,P22,G4,2024-11-11,1966.5,64,Delivered,30.73,1796.9,169.6,91.37554030002542,Dinanath Simhambhatla,Yummies,Peanut Butter Cubes,Bites,New Zealand,APAC,2.65,0
S00086882,SP15,P22,G5,2023-01-03,8334.0,348,Delivered,23.95,7411.8,922.2,88.93448524118071,Dinanath Simhambhatla,Yummies,Peanut Butter Cubes,Bites,Australia,APAC,2.65,0
S00086885,SP15,P22,G1,2023-01-11,5251.5,195,Delivered,26.93,4734.75,516.75,90.15995429877178,Dinanath Simhambhatla,Yummies,Peanut Butter Cubes,Bites,India,APAC,2.65,0
S00086887,SP15,P22,G1,2023-09-20,690.75,28,Delivered,24.67,616.55,74.2,89.25805284111472,Dinanath Simhambhatla,Yummies,Peanut Butter Cubes,Bites,India,APAC,2.65,0
S00086890,SP15,P22,G3,2025-01-21,8030.25,309,Shipped,25.99,7211.4,818.85,89.80293266087605,Dinanath Simhambhatla,Yummies,Peanut Butter Cubes,Bites,Canada,Americas,2.65,0
S00086903,SP15,P07,G2,2023-07-07,9717.75,648,Delivered,15.0,3276.63,6441.12,33.717990275526745,Dinanath Simhambhatla,Yummies,Drinking Coco,Other,USA,Americas,9.94,0
S00086923,SP15,P07,G5,2023-02-09,1435.5,76,Delivered,18.89,680.06,755.44,47.374433995123646,Dinanath Simhambhatla,Yummies,Drinking Coco,Other,Australia,APAC,9.94,0
S00086925,SP15,P07,G6,2025-02-17,3138.75,166,Shipped,18.91,1488.71,1650.04,47.43002787733971,Dinanath Simhambhatla,Yummies,Drinking Coco,Other,UK,Europe,9.94,0
S00086930,SP15,P07,G2,2025-02-21,3782.25,200,Cancelled,18.91,1794.25,1988.0,47.438693899134115,Dinanath Simhambhatla,Yummies,Drinking Coco,Other,USA,Americas,9.94,1
S00086934,SP15,P07,G4,2023-05-01,200.25,13,Delivered,15.4,71.03,129.22,35.47066167290887,Dinanath Simhambhatla,Yummies,Drinking Coco,Other,New Zealand,APAC,9.94,0
S00086935,SP15,P07,G4,2023-02-14,4158.0,260,Delivered,15.99,1573.6,2584.4,37.84511784511784,Dinanath Simhambhatla,Yummies,Drinking Coco,Other,New Zealand,APAC,9.94,0
S00086939,SP15,P07,G6,2024-11-26,3489.75,184,Delivered,18.97,1660.79,1828.96,47.59051507987678,Dinanath Simhambhatla,Yummies,Drinking Coco,Other,UK,Europe,9.94,0
S00086940,SP15,P17,G1,2024-07-26,945.0,38,Delivered,24.87,624.66,320.34,66.1015873015873,Dinanath Simhambhatla,Yummies,Caramel Stuffed Bars,Bars,India,APAC,8.43,0
S00086942,SP15,P17,G1,2025-01-31,18762.75,647,Shipped,29.0,13308.54,5454.21,70.93064715993125,Dinanath Simhambhatla,Yummies,Caramel Stuffed Bars,Bars,India,APAC,8.43,0
S00086945,SP15,P17,G2,2023-12-28,7494.75,278,Delivered,26.96,5151.21,2343.54,68.73091163814671,Dinanath Simhambhatla,Yummies,Caramel Stuffed Bars,Bars,USA,Americas,8.43,0
S00086958,SP15,P17,G2,2023-10-04,2094.75,92,Delivered,22.77,1319.19,775.56,62.97601145721446,Dinanath Simhambhatla,Yummies,Caramel Stuffed Bars,Bars,USA,Americas,8.43,0
S00086965,SP15,P17,G5,2023-01-24,11407.5,476,Delivered,23.97,7394.82,4012.68,64.82419460880999,Dinanath Simhambhatla,Yummies,Caramel Stuffed Bars,Bars,Australia,APAC,8.43,0
S00086968,SP15,P17,G1,2023-01-10,3037.5,122,Delivered,24.9,2009.04,1028.46,66.14123456790124,Dinanath Simhambhatla,Yummies,Caramel Stuffed Bars,Bars,India,APAC,8.43,0
S00086972,SP15,P17,G2,2025-01-17,780.75,28,Shipped,27.88,544.71,236.04,69.7675312199808,Dinanath Simhambhatla,Yummies,Caramel Stuffed Bars,Bars,USA,Americas,8.43,0
S00086977,SP15,P17,G4,2025-03-17,4056.75,157,Placed,25.84,2733.24,1323.51,67.37511554816047,Dinanath Simhambhatla,Yummies,Caramel Stuffed Bars,Bars,New Zealand,APAC,8.43,0
S00086978,SP15,P17,G5,2024-02-19,10327.5,414,Delivered,24.95,6837.48,3490.02,66.20653594771242,Dinanath Simhambhatla,Yummies,Caramel Stuffed Bars,Bars,Australia,APAC,8.43,0
S00086983,SP15,P17,G1,2023-06-16,9069.75,413,Delivered,21.96,5588.16,3481.59,61.613164640701235,Dinanath Simhambhatla,Yummies,Caramel Stuffed Bars,Bars,India,APAC,8.43,0
S00086986,SP15,P17,G2,2023-11-30,8928.0,406,Delivered,21.99,5505.42,3422.58,61.664650537634415,Dinanath Simhambhatla,Yummies,Caramel Stuffed Bars,Bars,USA,Americas,8.43,0
S00086988,SP15,P17,G3,2024-10-01,10370.25,451,Delivered,22.99,6568.32,3801.93,63.33810660302307,Dinanath Simhambhatla,Yummies,Caramel Stuffed Bars,Bars,Canada,Americas,8.43,0
S00086996,SP15,P17,G1,2023-01-31,1485.0,62,Delivered,23.95,962.34,522.66,64.8040404040404,Dinanath Simhambhatla,Yummies,Caramel Stuffed Bars,Bars,India,APAC,8.43,0
S00086998,SP15,P17,G1,2025-02-20,1806.75,65,Shipped,27.8,1258.8,547.95,69.67206309672062,Dinanath Simhambhatla,Yummies,Caramel Stuffed Bars,Bars,India,APAC,8.43,0
S00087021,SP15,P08,G5,2023-12-11,9060.75,648,Delivered,13.98,4051.71,5009.04,44.71715917556494,Dinanath Simhambhatla,Yummies,99% Dark & Pure,Bars,Australia,APAC,7.73,0
S00087022,SP15,P08,G5,2024-02-19,1246.5,78,Delivered,15.98,643.56,602.94,51.62936221419976,Dinanath Simhambhatla,Yummies,99% Dark & Pure,Bars,Australia,APAC,7.73,0
S00087023,SP15,P08,G6,2023-10-27,2569.5,161,Delivered,15.96,1324.97,1244.53,51.5652850749173,Dinanath Simhambhatla,Yummies,99% Dark & Pure,Bars,UK,Europe,7.73,0
S00087024,SP15,P08,G1,2023-02-21,5359.5,335,Delivered,16.0,2769.95,2589.55,51.68299281649408,Dinanath Simhambhatla,Yummies,99% Dark & Pure,Bars,India,APAC,7.73,0
S00087029,SP15,P08,G2,2024-02-22,6921.0,577,Delivered,11.99,2460.79,4460.21,35.55541106776477,Dinanath Simhambhatla,Yummies,99% Dark & Pure,Bars,USA,Americas,7.73,0
S00087030,SP15,P08,G3,2023-12-07,8210.25,913,Delivered,8.99,1152.76,7057.49,14.040498157790566,Dinanath Simhambhatla,Yummies,99% Dark & Pure,Bars,Canada,Americas,7.73,0
S00087032,SP15,P08,G4,2024-08-07,11652.75,1295,Delivered,9.0,1642.4,10010.35,14.09452704297269,Dinanath Simhambhatla,Yummies,99% Dark & Pure,Bars,New Zealand,APAC,7.73,0
S00087036,SP15,P08,G5,2025-01-14,14730.75,1134,Shipped,12.99,5964.93,8765.82,40.493050252023835,Dinanath Simhambhatla,Yummies,99% Dark & Pure,Bars,Australia,APAC,7.73,0
S00087041,SP15,P08,G1,2024-05-22,6576.75,658,Delivered,10.0,1490.41,5086.34,22.66180104154788,Dinanath Simhambhatla,Yummies,99% Dark & Pure,Bars,India,APAC,7.73,0
S00087046,SP15,P08,G4,2023-03-06,2787.75,310,Delivered,8.99,391.45,2396.3,14.041789973993362,Dinanath Simhambhatla,Yummies,99% Dark & Pure,Bars,New Zealand,APAC,7.73,0
S00087047,SP15,P08,G4,2024-07-16,4160.25,463,Delivered,8.99,581.26,3578.99,13.971756505017726,Dinanath Simhambhatla,Yummies,99% Dark & Pure,Bars,New Zealand,APAC,7.73,0
S00087099,SP15,P13,G2,2024-07-26,6642.0,554,Delivered,11.99,819.46,5822.54,12.337548931044868,Dinanath Simhambhatla,Yummies,85% Dark Bars,Bars,USA,Americas,10.51,0
S00087107,SP15,P13,G6,2024-12-25,2785.5,310,Delivered,8.99,-472.6,3258.1,-16.966433315383238,Dinanath Simhambhatla,Yummies,85% Dark Bars,Bars,UK,Europe,10.51,0
S00087118,SP15,P13,G5,2024-08-13,1188.0,119,Delivered,9.98,-62.69,1250.69,-5.276936026936027,Dinanath Simhambhatla,Yummies,85% Dark Bars,Bars,Australia,APAC,10.51,0
S00087119,SP15,P13,G5,2024-12-25,12105.0,1345,Delivered,9.0,-2030.95,14135.95,-16.77777777777778,Dinanath Simhambhatla,Yummies,85% Dark Bars,Bars,Australia,APAC,10.51,0
S00087130,SP15,P13,G4,2024-12-11,3087.0,258,Delivered,11.97,375.42,2711.58,12.161321671525753,Dinanath Simhambhatla,Yummies,85% Dark Bars,Bars,New Zealand,APAC,10.51,0
S00087137,SP15,P13,G1,2025-02-14,6788.25,618,Shipped,10.98,293.07,6495.18,4.3173130040879455,Dinanath Simhambhatla,Yummies,85% Dark Bars,Bars,India,APAC,10.51,0
S00087141,SP15,P13,G2,2023-07-27,3447.0,575,Cancelled,5.99,-2596.25,6043.25,-75.31911807368726,Dinanath Simhambhatla,Yummies,85% Dark Bars,Bars,USA,Americas,10.51,1
S00087143,SP15,P13,G4,2023-12-15,7733.25,860,Delivered,8.99,-1305.35,9038.6,-16.8797077554715,Dinanath Simhambhatla,Yummies,85% Dark Bars,Bars,New Zealand,APAC,10.51,0
S00087148,SP15,P13,G5,2023-11-10,6459.75,588,Delivered,10.99,279.87,6179.88,4.332520608382677,Dinanath Simhambhatla,Yummies,85% Dark Bars,Bars,Australia,APAC,10.51,0
